ID_BIOGRID;ID_KEGG;INDICE;PATHWAY;LOCALISATION
855827;YPL249C;3460;None;['CYTOPLASM']
855828;YPL248C;3461;None;None
855829;YPL247C;3462;Polycomb repressive complex;['CYTOPLASM']
855830;YPL246C;3463;None;['PUNCTATE COMPOSITE', 'GOLGI']
855831;YPL245W;3464;None;['CYTOPLASM']
855832;YPL244C;3465;None;None
855833;YPL243W;3466;Protein export;['CYTOPLASM']
855834;YPL242C;3467;None;None
855835;YPL241C;3468;None;['CYTOPLASM']
855836;YPL240C;3469;Protein processing in endoplasmic reticulum;['CYTOPLASM']
855837;YPL239W;3470;None;['CYTOPLASM']
855838;YPL237W;3471;None;None
855840;YPL236C;3472;None;None
855841;YPL235W;3473;ATP-dependent chromatin remodeling;None
855842;YPL234C;3474;Oxidative phosphorylation;['ER', 'PUNCTATE COMPOSITE']
855843;YPL233W;3475;None;['SPINDLE POLE']
855844;YPL232W;3476;SNARE interactions in vesicular transport;['LIPID PARTICLE', 'ER']
855845;YPL231W;3477;Fatty acid biosynthesis;['CYTOPLASM']
855846;YPL283C;3478;None;None
855847;YPL282C;3479;None;None
855848;YPL281C;3480;Glycolysis / Gluconeogenesis;None
855849;YPL280W;3481;Pyruvate metabolism;None
855850;YPL279C;3482;None;None
855851;YPL278C;3483;None;None
855852;YPL277C;3484;None;None
855854;YPL274W;3485;None;['ER']
855855;YPL273W;3486;Cysteine and methionine metabolism;['CYTOPLASM', 'NUCLEUS']
855856;YPL272C;3487;None;None
855857;YPL271W;3488;Oxidative phosphorylation;['MITOCHONDRIA']
855858;YPL270W;3489;ABC transporters;['MITOCHONDRIA']
855859;YPL269W;3490;None;['SPINDLE POLE', 'CYTOPLASM']
855860;YPL268W;3491;Inositol phosphate metabolism;None
855861;YPL267W;3492;None;None
855862;YPL266W;3493;None;None
855863;YPL265W;3494;None;['CELL PERIPHERY', 'VACUOLE']
855864;YPL264C;3495;None;None
855865;YPL263C;3496;None;['CYTOPLASM']
855866;YPL262W;3497;Citrate cycle (TCA cycle);['MITOCHONDRIA']
855867;YPL260W;3498;None;['CYTOPLASM']
855869;YPL259C;3499;None;['PUNCTATE COMPOSITE', 'GOLGI']
855870;YPL258C;3500;Thiamine metabolism;None
855871;YPL230W;3501;None;None
855872;YPL229W;3502;None;['CYTOPLASM']
855873;YPL228W;3503;None;['NUCLEUS']
855874;YPL227C;3504;N-Glycan biosynthesis;['ER']
855875;YPL226W;3505;None;None
855876;YPL225W;3506;None;['CYTOPLASM']
855877;YPL224C;3507;None;None
855878;YPL223C;3508;None;['CYTOPLASM']
855879;YPL222W;3509;None;['MITOCHONDRIA']
855880;YPL221W;3510;None;['BUD NECK', 'CELL PERIPHERY']
855881;YPL220W;3511;Ribosome;['CYTOPLASM']
855882;YPL219W;3512;None;['CYTOPLASM']
855883;YPL218W;3513;Protein processing in endoplasmic reticulum;None
855884;YPL217C;3514;Ribosome biogenesis in eukaryotes;None
855885;YPL216W;3515;None;None
853966;YKR091W;3516;None;None
855887;YPL214C;3517;Thiamine metabolism;['CYTOPLASM', 'FOCI']
855888;YPL213W;3518;Spliceosome;None
3921;None;3519;None;None
855889;YPL212C;3520;None;['NUCLEUS']
855890;YPL211W;3521;None;['NUCLEOLUS']
855891;YPL210C;3522;Protein export;['CYTOPLASM']
855892;YPL209C;3523;None;None
855893;YPL208W;3524;None;['CYTOPLASM', 'NUCLEUS']
855894;YPL207W;3525;None;['ER']
855895;YPL206C;3526;Glycerophospholipid metabolism;None
855897;YPL204W;3527;Ribosome biogenesis in eukaryotes;['CYTOPLASM', 'FOCI']
855898;YPL203W;3528;Meiosis - yeast;['NUCLEUS']
855899;YPL202C;3529;None;['CYTOPLASM']
855900;YPL201C;3530;None;None
855901;YPL200W;3531;None;None
855902;YPL199C;3532;None;None
855903;YPL198W;3533;Ribosome;['CYTOPLASM', 'FOCI']
855905;YPL196W;3534;None;None
855906;YPL195W;3535;None;['PUNCTATE COMPOSITE', 'GOLGI']
855907;YPL194W;3536;Cell cycle - yeast;['NUCLEUS', 'CYTOPLASM']
855908;YPL193W;3537;None;['NUCLEUS']
855909;YPL192C;3538;None;['ER']
855910;YPL191C;3539;None;['CYTOPLASM']
855911;YPL190C;3540;None;['CYTOPLASM']
855912;YPL189W;3541;None;None
855913;YPL188W;3542;None;['MITOCHONDRIA']
855914;YPL187W;3543;MAPK signaling pathway - yeast;None
855916;YPL186C;3544;None;None
855917;YPL184C;3545;None;['CITO FOCI', 'FOCI']
855918;YPL183W-A;3546;Ribosome;['MITOCHONDRIA']
855919;YPL183C;3547;None;['CYTOPLASM']
855920;YPL181W;3548;None;['NUCLEUS']
855922;YPL180W;3549;None;None
855923;YPL179W;3550;mRNA surveillance pathway;['CYTOPLASM']
855925;YPL178W;3551;Nucleocytoplasmic transport;['NUCLEUS']
855926;YPL177C;3552;None;['CYTOPLASM']
855927;YPL176C;3553;None;None
855928;YPL175W;3554;Glycosylphosphatidylinositol (GPI)-anchor biosynthesis;None
855929;YPL174C;3555;Motor proteins;None
855930;YPL173W;3556;Ribosome;None
855931;YPL172C;3557;Oxidative phosphorylation;['MITOCHONDRIA']
855932;YPL171C;3558;None;None
855933;YPL170W;3559;None;['ER', 'CYTOPLASM']
855934;YPL169C;3560;Ribosome biogenesis in eukaryotes;['NUCLEAR PERIPHERY', 'CYTOPLASM']
855935;YPL168W;3561;None;['MITOCHONDRIA']
855936;YPL167C;3562;None;None
855937;YPL166W;3563;Autophagy - yeast;['PUNCTATE COMPOSITE', 'CYTOPLASM']
855938;YPL165C;3564;None;None
855939;YPL164C;3565;Mismatch repair;None
855940;YPL163C;3566;None;['CYTOPLASM']
855941;YPL162C;3567;None;['VACUOLAR MEMBRANE']
855942;YPL161C;3568;None;['CYTOPLASM']
855943;YPL160W;3569;Aminoacyl-tRNA biosynthesis;['CYTOPLASM']
855944;YPL159C;3570;None;None
855945;YPL158C;3571;None;['BUD NECK', 'CELL PERIPHERY']
855946;YPL157W;3572;None;['NUCLEUOLUS']
855947;YPL156C;3573;None;None
855948;YPL155C;3574;None;['MICROTUBULE']
855949;YPL154C;3575;Autophagy - yeast;None
855950;YPL153C;3576;Cell cycle - yeast;['NUCLEUS']
855951;YPL152W;3577;None;['CYTOPLASM']
855952;YPL151C;3578;Spliceosome;['NUCLEUS']
855953;YPL150W;3579;None;['CYTOPLASM', 'PUNCTATE COMPOSITE']
855954;YPL149W;3580;Autophagy - other;None
855955;YPL148C;3581;Pantothenate and CoA biosynthesis;None
855956;YPL147W;3582;ABC transporters;None
855957;YPL146C;3583;None;['NUCLEUS']
855958;YPL145C;3584;None;['CYTOPLASM']
855959;YPL144W;3585;None;['CYTOPLASM']
855960;YPL143W;3586;Ribosome;None
855962;YPL141C;3587;None;['CYTOPLASM']
855963;YPL140C;3588;MAPK signaling pathway - yeast;['CYTOPLASM']
855964;YPL139C;3589;None;['NUCLEOLUS']
855965;YPL138C;3590;None;['NUCLEUS']
855967;YPL137C;3591;None;['CYTOPLASM', 'ER']
855968;YPL135W;3592;None;['MITOCHONDRIA']
855969;YPL134C;3593;None;['MITOCHONDRIA']
855970;YPL133C;3594;None;['NUCLEUS']
855971;YPL132W;3595;Oxidative phosphorylation;None
855972;YPL131W;3596;Ribosome;['CYTOPLASM']
855973;YPL130W;3597;None;None
855974;YPL129W;3598;Basal transcription factors;None
855975;YPL128C;3599;None;['NUCLEUS']
855976;YPL127C;3600;None;['NUCLEUS']
855977;YPL126W;3601;Ribosome biogenesis in eukaryotes;['NUCLEUS']
855978;YPL125W;3602;Nucleocytoplasmic transport;['NUCLEUS']
855979;YPL124W;3603;None;['SPINDLE POLE']
855980;YPL123C;3604;None;None
855981;YPL122C;3605;Basal transcription factors;['NUCLEUS']
855982;YPL121C;3606;None;None
855983;YPL120W;3607;Autophagy - other;['VACUOLAR MEMBRANE', 'PUNCTATE COMPOSITE']
855984;YPL119C;3608;None;['CYTOPLASM']
855985;YPL118W;3609;None;['MITOCHONDRIA']
855986;YPL117C;3610;Terpenoid backbone biosynthesis;['CYTOPLASM']
855987;YPL116W;3611;None;['CYTOPLASM']
855988;YPL115C;3612;MAPK signaling pathway - yeast;['PUNCTATE COMPOSITE', 'CYTOPLASM']
855990;YPL113C;3613;None;None
855991;YPL112C;3614;None;['PUNCTATE COMPOSITE', 'PEROXISOME']
855992;tM(CAU)P;3615;None;None
855993;YPL111W;3616;Arginine biosynthesis;['CYTOPLASM']
855994;YPL110C;3617;Glycerophospholipid metabolism;['CYTOPLASM']
855995;YPL109C;3618;None;['MITOCHONDRIA']
855996;YPL108W;3619;None;None
855997;YPL107W;3620;None;['MITOCHONDRIA']
855998;YPL106C;3621;Protein processing in endoplasmic reticulum;['CYTOPLASM']
855999;YPL105C;3622;None;None
856000;YPL104W;3623;Aminoacyl-tRNA biosynthesis;['MITOCHONDRIA']
856001;YPL103C;3624;None;None
856002;YPL101W;3625;None;None
856004;YPL100W;3626;Autophagy - other;None
856005;YPL099C;3627;None;None
856006;YPL098C;3628;None;None
856007;YPL097W;3629;Aminoacyl-tRNA biosynthesis;['MITOCHONDRIA']
856008;YPL096C-A;3630;Glycosylphosphatidylinositol (GPI)-anchor biosynthesis;None
856009;YPL096W;3631;Protein processing in endoplasmic reticulum;None
856010;YPL095C;3632;None;None
856011;YPL094C;3633;Protein export;['ER']
856012;YPL093W;3634;Ribosome biogenesis in eukaryotes;['NUCLEUS']
856013;YPL092W;3635;None;None
856014;YPL091W;3636;Glutathione metabolism;None
856015;YPL090C;3637;Ribosome;['CYTOPLASM']
856016;YPL089C;3638;MAPK signaling pathway - yeast;['CYTOPLASM', 'NUCLEUS']
856017;YPL088W;3639;None;None
856018;YPL087W;3640;Sphingolipid metabolism;None
856019;YPL086C;3641;None;['CYTOPLASM']
856020;YPL085W;3642;None;['PUNCTATE COMPOSITE']
856021;YPL084W;3643;None;['PUNCTATE COMPOSITE', 'CYTOPLASM', 'ENDOSOME']
856022;YPL083C;3644;None;['CYTOPLASM']
856023;YPL082C;3645;None;['NUCLEUS']
856024;YPL081W;3646;Ribosome;['CYTOPLASM', 'FOCI']
856026;YPL079W;3647;Ribosome;['CYTOPLASM']
856027;YPL078C;3648;Oxidative phosphorylation;['MITOCHONDRIA']
856028;YPL077C;3649;None;None
856029;YPL076W;3650;Glycosylphosphatidylinositol (GPI)-anchor biosynthesis;['LIPID PARTICLE', 'ER']
856030;YPL075W;3651;None;['CYTOPLASM', 'NUCLEUS']
856031;YPL074W;3652;None;['CYTOPLASM']
856032;YPL072W;3653;None;None
856034;YPL071C;3654;None;['CYTOPLASM', 'NUCLEUS']
856035;YPL070W;3655;None;['CYTOPLASM']
856036;YPL069C;3656;Terpenoid backbone biosynthesis;['MITOCHONDRIA']
856037;YPL068C;3657;None;['CYTOPLASM']
856038;YPL067C;3658;None;['CYTOPLASM']
856039;YPL066W;3659;None;['CYTOPLASM']
856040;YPL065W;3660;Endocytosis;None
856041;YPL064C;3661;None;['NUCLEUS']
856042;YPL063W;3662;None;['MITOCHONDRIA']
856044;YPL061W;3663;Glycolysis / Gluconeogenesis;['CYTOPLASM']
856045;YPL060W;3664;None;['MITOCHONDRIA']
856046;None;3665;None;None
4077;None;3666;None;None
856048;YPL059W;3667;None;['MITOCHONDRIA']
856049;YPL058C;3668;ABC transporters;['CELL PERIPHERY', 'VACUOLE']
856050;YPL057C;3669;None;None
856047;YPL060C-A;3670;None;None
856052;YPL055C;3671;None;['NUCLEUS']
856051;YPL056C;3672;None;None
856054;YPL053C;3673;Various types of N-glycan biosynthesis;None
856053;YPL054W;3674;None;None
856056;YPL051W;3675;None;['PUNCTATE COMPOSITE', 'GOLGI']
856057;YPL050C;3676;Various types of N-glycan biosynthesis;['PUNCTATE COMPOSITE', 'GOLGI']
856058;YPL049C;3677;MAPK signaling pathway - yeast;['NUCLEUS', 'PUNCTATE COMPOSITE']
856059;YPL048W;3678;None;None
856060;YPL047W;3679;None;['NUCLEUS']
856061;YPL046C;3680;Ubiquitin mediated proteolysis;['NUCLEOLUS', 'NUCLEUS']
856062;YPL045W;3681;Autophagy - yeast;None
856063;YPL043W;3682;Ribosome biogenesis in eukaryotes;['NUCLEOLUS']
856055;YPL052W;3683;None;None
856065;YPL042C;3684;None;None
856066;YPL041C;3685;None;None
856067;YPL040C;3686;Aminoacyl-tRNA biosynthesis;['MITOCHONDRIA']
856068;YPL039W;3687;None;None
856069;YPL038W;3688;None;['CYTOPLASM']
856070;YPL037C;3689;None;['CYTOPLASM']
856071;YPL036W;3690;Oxidative phosphorylation;None
856072;YPL034W;3691;None;None
856074;YPL033C;3692;None;None
856075;YPL032C;3693;None;['CYTOPLASM', 'BUD TIP']
856076;YPL031C;3694;Cell cycle - yeast;['CYTOPLASM']
856077;YPL030W;3695;None;['CYTOPLASM']
856078;YPL029W;3696;None;['MITOCHONDRIA']
856079;YPL028W;3697;Fatty acid degradation;['NUCLEUS']
856080;YPL027W;3698;None;None
856081;YPL026C;3699;None;['CYTOPLASM']
856083;YPL024W;3700;None;['NUCLEUS']
856084;YPL023C;3701;One carbon pool by folate;None
856085;YPL022W;3702;Nucleotide excision repair;['NUCLEUS']
856086;YPL021W;3703;None;None
856087;YPL020C;3704;None;['NUCLEAR PERIPHERY']
856088;YPL019C;3705;None;None
856089;YPL018W;3706;None;['SPINDLE POLE']
856090;YPL017C;3707;None;['CYTOPLASM']
856091;YPL016W;3708;None;['NUCLEUS']
856092;YPL015C;3709;Nicotinate and nicotinamide metabolism;None
856093;YPL014W;3710;None;['CYTOPLASM']
856094;YPL013C;3711;Ribosome;['MITOCHONDRIA']
856095;YPL012W;3712;None;['NUCLEUS', 'CYTOPLASM']
856096;YPL011C;3713;Basal transcription factors;['NUCLEUS']
856097;YPL010W;3714;None;['PUNCTATE COMPOSITE']
856098;YPL009C;3715;None;['CYTOPLASM']
856099;YPL008W;3716;None;None
856100;YPL007C;3717;None;['CYTOPLASM', 'NUCLEUS']
856101;YPL006W;3718;None;None
856102;YPL005W;3719;None;['MITOCHONDRIA']
856103;YPL004C;3720;None;['PLASMA MEMBRANE', 'EISOSOMES']
856104;YPL003W;3721;None;None
856105;YPL002C;3722;Endocytosis;None
856106;YPL001W;3723;None;None
856107;YPR001W;3724;Citrate cycle (TCA cycle);['MITOCHONDRIA']
856108;YPR002W;3725;Propanoate metabolism;['CYTOPLASM']
856109;tF(GAA)P1;3726;None;None
856111;YPR003C;3727;None;None
856112;YPR004C;3728;None;['MITOCHONDRIA']
856113;YPR005C;3729;None;None
856114;YPR006C;3730;Glyoxylate and dicarboxylate metabolism;['MITOCHONDRIA']
856115;YPR007C;3731;Meiosis - yeast;None
856117;YPR008W;3732;None;['CYTOPLASM']
856118;YPR009W;3733;None;None
856119;YPR010C;3734;RNA polymerase;['NUCLEOLUS']
856121;YPR011C;3735;None;None
856123;YPR013C;3736;None;None
4155;None;3737;None;None
856125;YPR015C;3738;None;None
856126;YPR016C;3739;Ribosome biogenesis in eukaryotes;['NUCLEUS']
856128;YPR017C;3740;None;['CYTOPLASM']
856129;YPR018W;3741;None;None
856130;YPR019W;3742;DNA replication;['NUCLEUS', 'CYTOPLASM']
856131;YPR020W;3743;Oxidative phosphorylation;['MITOCHONDRIA']
856132;YPR021C;3744;None;None
856133;YPR022C;3745;None;['CYTOPLASM']
856134;YPR023C;3746;ATP-dependent chromatin remodeling;['NUCLEUS']
856135;YPR024W;3747;Mitophagy - yeast;['MITOCHONDRIA']
856136;YPR025C;3748;Basal transcription factors;['NUCLEUS']
856137;YPR026W;3749;Starch and sucrose metabolism;None
856138;YPR027C;3750;None;None
4171;None;3751;None;None
856140;YPR028W;3752;None;['ER']
856141;YPR029C;3753;None;['PUNCTATE COMPOSITE']
856142;YPR030W;3754;None;None
856143;YPR031W;3755;None;['NUCLEUS', 'CYTOPLASM']
856144;YPR032W;3756;None;['CYTOPLASM', 'BUD NECK']
856145;YPR033C;3757;Aminoacyl-tRNA biosynthesis;['CYTOPLASM']
856146;YPR034W;3758;None;['NUCLEUS']
856147;YPR035W;3759;Arginine biosynthesis;['CYTOPLASM']
856148;YPR036W;3760;Oxidative phosphorylation;['VACUOLAR MEMBRANE']
856149;YPR036W-A;3761;None;None
856152;YPR037C;3762;None;['CYTOPLASM']
856153;YPR040W;3763;Autophagy - yeast;None
856154;YPR041W;3764;None;['CYTOPLASM']
856155;YPR042C;3765;None;['CYTOPLASM']
856156;YPR043W;3766;Ribosome;None
856158;YPR045C;3767;None;['NUCLEUS']
856159;YPR046W;3768;None;['NUCLEUS']
856160;YPR047W;3769;Aminoacyl-tRNA biosynthesis;['MITOCHONDRIA']
856161;YPR048W;3770;None;None
856162;YPR049C;3771;Autophagy - other;['CYTOPLASM']
856163;YPR051W;3772;None;None
856165;YPR052C;3773;None;['NUCLEUS']
856167;YPR054W;3774;None;None
856168;YPR055W;3775;None;['PUNCTATE COMPOSITE', 'BUD TIP', 'CYTOPLASM']
856169;YPR056W;3776;Basal transcription factors;['NUCLEUS']
856170;YPR057W;3777;None;['NUCLEUS']
856171;YPR058W;3778;None;None
856173;YPR060C;3779;Phenylalanine, tyrosine and tryptophan biosynthesis;['CYTOPLASM', 'NUCLEUS']
856174;YPR061C;3780;None;['MITOCHONDRIA']
856175;YPR062W;3781;Pyrimidine metabolism;['CYTOPLASM']
856176;YPR063C;3782;None;None
856178;YPR065W;3783;None;['NUCLEUS']
856179;YPR066W;3784;Ubiquitin mediated proteolysis;['PUNCTATE COMPOSITE', 'CYTOPLASM']
856180;YPR067W;3785;None;['MITOCHONDRIA']
856181;YPR068C;3786;None;None
856182;YPR069C;3787;Cysteine and methionine metabolism;['CYTOPLASM']
856183;YPR070W;3788;None;['NUCLEUS']
856184;YPR071W;3789;None;None
856186;YPR072W;3790;RNA degradation;['CYTOPLASM']
856187;YPR073C;3791;Thiamine metabolism;['CYTOPLASM']
856188;YPR074C;3792;Pentose phosphate pathway;['NUCLEOLUS']
856191;YPR075C;3793;MAPK signaling pathway - yeast;['CYTOPLASM']
856193;YPR078C;3794;None;None
856194;YPR079W;3795;Phagosome;None
856195;YPR080W;3796;Nucleocytoplasmic transport;['CYTOPLASM']
856196;YPR081C;3797;Aminoacyl-tRNA biosynthesis;['CYTOPLASM']
856197;YPR082C;3798;Spliceosome;None
856198;YPR083W;3799;None;['CYTOPLASM', 'PUNCTATE COMPOSITE']
856199;YPR084W;3800;None;None
856200;YPR085C;3801;None;None
856201;YPR086W;3802;Basal transcription factors;['NUCLEUS']
4234;None;3803;None;None
856203;YPR088C;3804;Protein export;None
841;None;3805;None;None
856204;YPR089W;3806;None;None
856207;YPR091C;3807;None;['ER']
856208;YPR093C;3808;None;None
856209;YPR094W;3809;Spliceosome;None
856210;YPR095C;3810;None;None
856211;YPR096C;3811;None;None
856212;YPR097W;3812;None;None
856213;YPR098C;3813;None;['MITOCHONDRIA']
856214;YPR100W;3814;None;['MITOCHONDRIA']
856216;YPR101W;3815;None;['NUCLEUS']
856217;YPR102C;3816;Ribosome;None
856218;YPR103W;3817;Proteasome;['CYTOPLASM', 'NUCLEUS']
856219;YPR104C;3818;None;['NUCLEUS']
856220;YPR105C;3819;None;['PUNCTATE COMPOSITE', 'GOLGI']
856221;YPR106W;3820;None;None
856222;YPR107C;3821;mRNA surveillance pathway;None
856223;YPR108W;3822;Proteasome;['NUCLEUS', 'CYTOPLASM', 'PROTEASOME']
856224;tT(UGU)P;3823;None;None
856225;YPR109W;3824;None;None
856226;YPR110C;3825;RNA polymerase;['NUCLEOLUS', 'NUCLEUS', 'CYTOPLASM']
856227;YPR111W;3826;Cell cycle - yeast;None
856228;YPR112C;3827;None;None
856229;YPR113W;3828;Inositol phosphate metabolism;['ER']
856230;YPR114W;3829;None;['ER']
856231;YPR115W;3830;None;['CYTOPLASM']
856232;YPR116W;3831;None;['MITOCHONDRIA']
856233;YPR117W;3832;None;None
856234;YPR118W;3833;Cysteine and methionine metabolism;None
856236;YPR119W;3834;MAPK signaling pathway - yeast;['NUCLEUS']
856237;YPR120C;3835;MAPK signaling pathway - yeast;None
856239;YPR121W;3836;None;None
856240;YPR122W;3837;None;['BUD NECK', 'CYTOPLASM']
856241;YPR124W;3838;None;['CELL PERIPHERY']
856243;YPR125W;3839;None;['MITOCHONDRIA']
856245;YPR127W;3840;Vitamin B6 metabolism;['CYTOPLASM']
856246;YPR128C;3841;None;['PUNCTATE COMPOSITE', 'PEROXISOME']
856247;YPR129W;3842;None;['CYTOPLASM']
856249;YPR131C;3843;None;['CYTOPLASM']
856250;YPR132W;3844;Ribosome;['CYTOPLASM']
856251;YPR133C;3845;None;None
856252;YPR133W-A;3846;None;None
856253;YPR134W;3847;None;['MITOCHONDRIA']
856254;YPR135W;3848;None;['NUCLEUS']
4287;RP11-529H20.5;3849;None;None
856255;YPR137W;3850;None;['NUCLEUS']
856257;YPR137C-B;3851;None;None
856258;YPR137C-A;3852;None;None
4292;None;3853;None;None
856260;YPR138C;3854;None;['CELL PERIPHERY']
856261;YPR139C;3855;Glycerolipid metabolism;None
856262;YPR140W;3856;Glycerophospholipid metabolism;['MITOCHONDRIA']
856263;YPR141C;3857;Motor proteins;['CYTOPLASM']
856264;YPR143W;3858;None;['NUCLEOLUS']
856267;YPR144C;3859;None;['NUCLEUS']
856268;YPR145W;3860;Alanine, aspartate and glutamate metabolism;['CYTOPLASM']
856270;YPR147C;3861;None;['CYTOPLASM']
856271;YPR148C;3862;None;['PUNCTATE COMPOSITE']
856272;YPR149W;3863;None;['CELL PERIPHERY', 'VACUOLAR MEMBRANE', 'PUNCTATE COMPOSITE']
856274;YPR151C;3864;None;None
856275;YPR152C;3865;None;['NUCLEUS']
856276;YPR153W;3866;None;None
856277;YPR154W;3867;None;['CYTOPLASM']
856278;YPR155C;3868;None;['MITOCHONDRIA']
856279;YPR156C;3869;None;['CELL PERIPHERY']
856280;YPR157W;3870;None;None
856281;YPR158W;3871;None;None
856282;YPR158W-A;3872;None;None
856283;YPR158W-B;3873;None;None
856284;YPR158C-D;3874;None;None
856285;YPR158C-C;3875;None;None
856287;YPR159W;3876;None;None
856289;YPR160W;3877;Starch and sucrose metabolism;['CYTOPLASM', 'NUCLEUS']
856290;YPR161C;3878;None;['NUCLEUS']
856291;YPR162C;3879;Cell cycle - yeast;None
856292;YPR163C;3880;None;['CYTOPLASM']
856293;YPR164W;3881;None;None
856294;YPR165W;3882;MAPK signaling pathway - yeast;None
856295;YPR166C;3883;Ribosome;None
856296;YPR167C;3884;Sulfur metabolism;None
856297;YPR168W;3885;None;['NUCLEUS']
856298;YPR169W;3886;None;['NUCLEOLUS']
856301;YPR171W;3887;None;['PUNCTATE COMPOSITE', 'CYTOPLASM', 'ACTIN']
856302;YPR172W;3888;None;['CYTOPLASM']
856303;YPR173C;3889;Viral life cycle - HIV-1;['PUNCTATE COMPOSITE', 'ENDOSOME']
856304;YPR174C;3890;None;['CELL PERIPHERY']
856305;YPR175W;3891;DNA replication;['CYTOPLASM', 'NUCLEUS']
856306;YPR176C;3892;None;None
856307;YPR178W;3893;Spliceosome;['CYTOPLASM']
4338;None;3894;None;None
856309;YPR179C;3895;None;['NUCLEUS']
856310;YPR180W;3896;Ubiquitin mediated proteolysis;['NUCLEUS']
856311;YPR181C;3897;Protein processing in endoplasmic reticulum;None
856312;YPR182W;3898;Spliceosome;['NUCLEUS']
856313;YPR183W;3899;N-Glycan biosynthesis;['ER']
856314;YPR184W;3900;Starch and sucrose metabolism;['CYTOPLASM']
856315;YPR185W;3901;Autophagy - other;['CYTOPLASM']
856316;YPR186C;3902;None;['NUCLEUS']
856317;YPR187W;3903;RNA polymerase;None
856318;YPR188C;3904;None;['BUD NECK']
856319;YPR189W;3905;RNA degradation;['NUCLEOLUS', 'CYTOPLASM']
856320;YPR190C;3906;RNA polymerase;['NUCLEUS']
856321;YPR191W;3907;Oxidative phosphorylation;['MITOCHONDRIA']
856322;YPR192W;3908;None;None
856323;YPR193C;3909;D-Amino acid metabolism;None
856324;YPR194C;3910;None;None
856326;YPR196W;3911;None;None
856327;YPR198W;3912;None;None
856329;YPR199C;3913;None;None
856330;YPR200C;3914;None;None
856331;YPR201W;3915;None;None
856332;YPR202W;3916;None;None
856333;YPR203W;3917;None;None
856334;YPR204W;3918;None;None
856335;YHL050C;3919;None;None
856336;YHL049C;3920;None;None
856337;YHL048W;3921;None;None
856338;YHL047C;3922;None;None
856339;YHL046C;3923;None;None
856341;YHL044W;3924;None;None
856342;YHL043W;3925;None;None
856343;YHL042W;3926;None;None
856345;YHL040C;3927;None;['ER']
856346;YHL039W;3928;None;['CYTOPLASM']
856347;YHL038C;3929;None;['MITOCHONDRIA']
856349;YHL036W;3930;None;None
856350;YHL035C;3931;None;None
856351;YHL034C;3932;None;['CYTOPLASM']
856352;YHL033C;3933;Ribosome;['CYTOPLASM', 'FOCI']
856353;YHL032C;3934;Glycerolipid metabolism;None
856354;YHL031C;3935;SNARE interactions in vesicular transport;None
856355;YHL030W;3936;None;['CYTOPLASM']
856356;YHL029C;3937;None;['CYTOPLASM']
856357;YHL028W;3938;None;None
856358;YHL027W;3939;None;['NUCLEUS']
856359;YHL026C;3940;None;None
856360;YHL025W;3941;None;['NUCLEUS']
856361;YHL024W;3942;None;None
856362;YHL023C;3943;None;None
856364;YHL022C;3944;Meiosis - yeast;None
856365;YHL021C;3945;None;['MITOCHONDRIA']
856366;YHL020C;3946;None;None
856367;YHL019C;3947;None;['PUNCTATE COMPOSITE']
856368;YHL018W;3948;Folate biosynthesis;None
856369;YHL017W;3949;None;['PUNCTATE COMPOSITE', 'GOLGI']
856370;YHL016C;3950;None;None
856371;YHL015W;3951;Ribosome;None
856372;YHL014C;3952;None;['MITOCHONDRIA']
856373;YHL013C;3953;None;['CYTOPLASM']
856374;YHL012W;3954;Pentose and glucuronate interconversions;None
